baud,downlink_drift,alive,uplink_drift,invert,citation,description,type,norad_cat_id,uuid,mode,mode_id,service,downlink_high,uplink_high,downlink_low,updated,uplink_low,uplink_mode,status
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,MODE U/U FM VOICE,Transceiver,43879,5wz9DRuveTEVMig4NvXE9j,FM,1,Unknown,null,null,435525000,2019-04-18T05:39:53.343316Z,437325000,FM,active
null,null,false,null,false,CITATION NEEDED - https://xkcd.com/285/,TLM,Transmitter,43879,LJHNZ98AijTrA9jvrbqK8g,FM,1,Unknown,null,null,435700000,2019-04-18T05:39:53.343316Z,null,null,inactive
null,null,false,null,false,CITATION NEEDED - https://xkcd.com/285/,TLM,Transmitter,43787,Wtw4rT3zG5qSByV4cyGBqR,FM,1,Unknown,null,null,435500000,2019-04-18T05:39:53.343316Z,null,null,inactive
4800.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,GMSK4k8 Mobitex TLM,Transmitter,43881,7ZsdREe4GuNxhF4dhNTCLS,GMSK,63,Unknown,null,null,435700000,2019-04-18T05:39:53.343316Z,null,null,active
4800.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,GMSK4k8 Mobitex TLM,Transmitter,43879,yX2PAJWyj38qPmnxA6on8E,GMSK,63,Unknown,null,null,435700000,2019-04-18T05:39:53.343316Z,null,null,active
9600.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,FSK9k6 TLM,Transmitter,43787,CKc36jXmeH2PYXx4VpFiLe,FSK,72,Unknown,null,null,435500000,2019-04-18T05:39:53.343316Z,null,null,active
9600.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,FSK9k6 AX.25 TLM - 16K0F2D,Transmitter,43880,84i7RcGzy3QTCzM9GaRYmP,FSK,72,Unknown,null,null,435600000,2019-04-18T05:39:53.343316Z,null,null,active
4800.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,GMSK4k8 Telemetry Beacon,Transmitter,41170,XQHaoCTnbpEMCSHrib4w8k,GMSK,63,Unknown,null,null,436400000,2019-04-18T05:39:53.343316Z,null,null,active
2400.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,GFSK Commissioning Phase,Transmitter,43773,mvUyauiYL7dgkeK3F8wLc6,GFSK,75,Unknown,null,null,437475000,2019-04-18T05:39:53.343316Z,null,null,active
2400.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,GFSK Commissioning Phase,Transmitter,43772,PamzvHvsAxx3VzZtYLZ5Hg,GFSK,75,Unknown,null,null,437150000,2019-04-18T05:39:53.343316Z,null,null,active
2400.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,GFSK Commissioning Phase (crosslink),Transmitter,43772,SogJiSn8iCS7piP4bhAzJP,GFSK,75,Unknown,null,null,437475000,2019-04-18T05:39:53.343316Z,null,null,active
2400.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,GFSK Commissioning Phase (crosslink),Transmitter,43773,JLARnjSiYKTiPcmikCxKyW,GFSK,75,Unknown,null,null,437150000,2019-04-18T05:39:53.343316Z,null,null,active
20.0,null,false,null,false,CITATION NEEDED - https://xkcd.com/285/,CW Beacon,Transmitter,43937,YyyPKjAZj9CFx5abDghVCn,CW,6,Unknown,null,null,437075000,2019-04-18T05:39:53.343316Z,null,null,inactive
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,QPSK - pi/4 shift,Transmitter,43937,HHohQuHYKUbtyyeCf9MG3U,QPSK,69,Unknown,null,null,435900000,2019-04-18T05:39:53.343316Z,null,null,active
1200.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,AFSK1k2 TLM,Transmitter,43937,cyB4Dc9mjby56MBjJidDVH,AFSK,49,Unknown,null,null,435900000,2019-04-18T05:39:53.343316Z,null,null,active
9600.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,GMSK9k6,Transmitter,43937,XxMndDhC3zeLPMrhhzqw6o,GMSK,63,Unknown,null,null,435900000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,Transpoder,Transponder,43937,RS6GpDhfW7Ba4iMd99DBtS,FM,1,Unknown,435910000,145930000,435880000,2019-04-18T05:39:53.343316Z,145900000,FM,active
9600.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,GMSK9k6 TLM,Transmitter,43940,E7urs5XJpK6AwTzayPTpuN,GMSK,63,Unknown,null,null,437225000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,FSK (NRZ) - 420KF1D,Transmitter,43933,37yFdnr7sEkw28xcPtKTDe,FSK,72,Unknown,null,null,5840000000,2019-04-18T05:39:53.343316Z,null,null,active
1200.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,AFSK1k2 TLM,Transmitter,43933,tjvgbnDFam2zaDy9Jq6hsT,AFSK,49,Unknown,null,null,437505000,2019-04-18T05:39:53.343316Z,null,null,active
20.0,null,false,null,false,CITATION NEEDED - https://xkcd.com/285/,CW Beacon,Transmitter,43933,Nq9fXUaiHS3fRjWe4Z2SCK,CW,6,Unknown,null,null,437505000,2019-04-18T05:39:53.343316Z,null,null,inactive
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,STRX,Transmitter,43935,eMXMtsUxowJxsf8qufdEx6,FM,1,Unknown,null,null,2228000000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,XTX,Transmitter,43935,U46yhz2W5BYK2iun2pK2hd,FM,1,Unknown,null,null,8055000000,2019-04-18T05:39:53.343316Z,null,null,active
20.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,CW Beacon - drifted,Transmitter,43937,w9atysxgD3MMHnX2Rv3svC,CW,6,Unknown,null,null,437073200,2019-04-18T05:39:53.343316Z,null,null,active
20.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,CW Beacon - Drifted,Transmitter,43933,jRF2dUjv3yBKS2d6t7W3BG,CW,6,Unknown,null,null,437499000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,Unknown Telemetry,Transmitter,43656,pwskyFLLjqP5vqDagm2MSJ,FM,1,Unknown,null,null,432083600,2019-04-18T05:39:53.343316Z,null,null,active
null,0,true,null,false,CITATION NEEDED - https://xkcd.com/285/,Transmits on two channesls simultanously. Most likely Doka-B modulation,Transmitter,41465,bS4sDmnWn4NygTeRRWLZKc,FM,1,Unknown,null,null,435315000,2019-04-18T05:39:53.343316Z,null,null,active
null,0,true,null,false,CITATION NEEDED - https://xkcd.com/285/,Transmits on two channesls simultanously. Most likely Doka-B modulation,Transmitter,41465,jqubeJSmKwDVPB8v2Tgwkh,FM,1,Unknown,null,null,435365000,2019-04-18T05:39:53.343316Z,null,null,active
1200.0,null,false,null,false,CITATION NEEDED - https://xkcd.com/285/,FSK1k2 AX.25 TLM,Transmitter,44046,nPMVziaVhjLFyQfYhnB366,FSK,72,Unknown,null,null,437240000,2019-04-18T05:39:53.343316Z,null,null,inactive
1200.0,null,false,null,false,CITATION NEEDED - https://xkcd.com/285/,FSK1k2 AX.25 SPRITES,Transmitter,44046,d4VZD6Y9FhjAQpJmM8QogP,FSK,72,Unknown,null,null,437505000,2019-04-18T05:39:53.343316Z,null,null,inactive
9600.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,BPSK9k6 AX.25,Transmitter,44045,NhcEguygqpXW79d8U8afRC,BPSK,50,Unknown,null,null,435775000,2019-04-18T05:39:53.343316Z,null,null,active
1200.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,BPSK1k2 AX.25,Transmitter,44045,SHa8EwycRfDza4s3wNbj3j,BPSK,50,Unknown,null,null,435775000,2019-04-18T05:39:53.343316Z,null,null,active
125.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,GMSK Sprites,Transmitter,44046,ML7GgKpoJftnfRZDjkqZGn,GMSK,63,Unknown,null,null,437240000,2019-04-18T05:39:53.343316Z,null,null,active
1200.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,FSK1k2 AX.25 Telemetry,Transmitter,44046,2MKijvzn4Xc5YbahU9kSP5,FSK,72,Unknown,null,null,437505000,2019-04-18T05:39:53.343316Z,null,null,active
400.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,BPSK400 Upper Beacon,Transponder,43700,5C9tRDH6MkxgxD3kQzAeqV,BPSK,50,Unknown,10489800000,null,10489795000,2019-04-18T05:39:53.343316Z,null,BPSK,active
1200.0,0,true,null,false,CITATION NEEDED - https://xkcd.com/285/,TLM AFSK,Transmitter,38760,V5w2y4795oxP4wjhhHbZHb,AFSK,49,Unknown,null,null,437600000,2019-04-18T05:39:53.343316Z,null,null,active
9600.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,Telemetry beacon,Transmitter,44083,fMLhy2PqSLaB8bQaTUkDXL,FSK,72,Unknown,null,null,437175000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,Transmitter,Transmitter,44083,NPivkYi7vgwrgS97VcyriH,FM,1,Unknown,null,null,2406000000,2019-04-18T05:39:53.343316Z,null,null,active
9600.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,FSK9k6,Transmitter,44109,3U7eis2HgapuZHf49c5YgY,FSK,72,Unknown,null,null,437265000,2019-04-18T05:39:53.343316Z,null,null,active
1200.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,APRS AFSK1k2,Transceiver,44104,Yb6JCnq2BAmBx74owTqBnJ,AFSK,49,Unknown,null,null,145825000,2019-04-18T05:39:53.343316Z,145825000,AFSK,active
1200.0,null,true,null,false,http://1kuns-pf.ns0.it/index.php/decoding-1kuns-pf/,TLM GMSK,Transmitter,43466,bCuS5SQZRffE42Rxz45Pjg,GMSK,63,Unknown,null,null,437300000,2019-04-20T11:29:03.262003Z,null,null,active
1200.0,null,true,null,false,http://1kuns-pf.ns0.it/index.php/decoding-1kuns-pf/,Telemetry (drifting),Transmitter,43466,qPdK6RfA6UPT8CWogypiz4,GMSK,63,Unknown,null,null,437301500,2019-04-20T11:29:03.279010Z,null,null,active
4000.0,null,true,null,false,https://directory.eoportal.org/web/eoportal/satellite-missions/o/oersted,Radio B,Transceiver,25635,d8JYc2pWsM8JcWTfp2Fpe4,BPSK,50,Unknown,null,null,2296000000,2019-04-22T08:22:29.502698Z,2114000000,BPSK,active
4000.0,null,true,null,false,https://directory.eoportal.org/web/eoportal/satellite-missions/o/oersted,Radio A,Transceiver,25635,9YVNoBH5RiSySH6dnCH2dg,BPSK,50,Unknown,null,null,2215000000,2019-04-22T08:23:54.779120Z,null,BPSK,active
9600.0,null,true,null,false,http://www.dk3wn.info/p/?page_id=29535,Telemetry,Transmitter,42726,YxYvPHA2hNe8aLybAKGjvT,FSK,72,Unknown,null,null,435900000,2019-05-07T10:54:11.983933Z,null,null,active
null,null,false,null,false,http://www.dk3wn.info/p/?page_id=29535,S-Band downlink,Transmitter,42726,VPPS66j725fw96R8e3LbRm,FM,1,Unknown,null,null,2405000000,2019-05-07T10:54:11.988353Z,null,null,invalid
4800.0,null,false,null,false,https://community.libre.space/t/pw-sat2-telemetry-decoder/2884/16,UHF BPSK4k8 Telemetry,Transmitter,43814,mRoUtsFMPFELWZR7xx2EiV,BPSK,50,Unknown,null,null,435275000,2019-05-12T23:27:32.924102Z,null,null,inactive
2400.0,null,false,null,false,https://community.libre.space/t/pw-sat2-telemetry-decoder/2884/16,UHF BPSK2k4 Telemetry,Transmitter,43814,moDuhEcANRrYjn9ixahWDS,BPSK,50,Unknown,null,null,435275000,2019-05-12T23:27:32.928463Z,null,null,inactive
1200.0,null,false,null,false,https://community.libre.space/t/pw-sat2-telemetry-decoder/2884/16,UHF BPSK1k2 Telemetry,Transmitter,43814,SwcqDswTS992p6qbKfge9R,BPSK,50,Unknown,null,null,435275000,2019-05-12T23:27:32.930860Z,null,null,inactive
12.0,2295,true,null,false,https://network.satnogs.org/observations/697644/,Mode U CW Beacon,Transmitter,24278,Zqa2ebzyRRBffvwkLnjTVc,CW,6,Unknown,null,null,435795000,2019-05-27T21:54:35.808394Z,null,null,active
1200.0,0,true,null,false,https://www.isispace.nl/ham/triton1/,Secondary TLM - AFSK1k2,Transmitter,39427,mC6MpttrDi3hxmhzisPoeQ,AFSK,49,Unknown,null,null,145860000,2019-06-01T15:30:52.316457Z,null,null,active
15.0,0,true,null,false,https://www.isispace.nl/ham/triton1/,Secondary TLM - CW,Transmitter,39427,R5YQu55yNKd48di5HbPfe5,CW,6,Unknown,null,null,145860000,2019-06-01T15:30:52.320626Z,null,null,active
1200.0,0,true,null,false,https://www.isispace.nl/ham/triton1/,Primary TLM - AFSK1k2,Transmitter,39427,88v7p7asctEGk47ZrqF7yN,AFSK,49,Unknown,null,null,145815000,2019-06-01T15:30:52.323035Z,null,null,active
15.0,0,true,null,false,https://www.isispace.nl/ham/triton1/,Primary TLM - CW,Transmitter,39427,Ne9UPFJErgJFcEzqADZJWL,CW,6,Unknown,null,null,145815000,2019-06-01T15:30:52.325727Z,null,null,active
400.0,0,false,null,false,https://amsat-dl.org/wp-content/uploads/2019/01/tlmspec.txt,1.5 cm Engineering Beacon,Transmitter,26609,QwQXZ7UYnoNaUyGNb2ZXZ7,BPSK,50,Unknown,null,null,24048400000,2019-06-01T15:30:52.328498Z,null,null,inactive
400.0,0,false,null,false,https://amsat-dl.org/wp-content/uploads/2019/01/tlmspec.txt,1.5 cm General Beacon,Transmitter,26609,NpfPbzkgSisnd8eTghLeSg,BPSK,50,Unknown,null,null,24048000000,2019-06-01T15:30:52.331455Z,null,null,inactive
400.0,0,false,null,false,https://amsat-dl.org/wp-content/uploads/2019/01/tlmspec.txt,3cm Engineering Beacon,Transmitter,26609,mqasa5RnDDLsKAH2CJtUka,BPSK,50,Unknown,null,null,10451400000,2019-06-01T15:30:52.334298Z,null,null,inactive
400.0,0,false,null,false,https://amsat-dl.org/wp-content/uploads/2019/01/tlmspec.txt,3cm General Beacon,Transmitter,26609,AKtcopbUMY5sq83r8ZwPVW,BPSK,50,Unknown,null,null,10451000000,2019-06-01T15:30:52.337061Z,null,null,inactive
400.0,0,false,null,false,https://amsat-dl.org/wp-content/uploads/2019/01/tlmspec.txt,13cm Engineering Beacon,Transmitter,26609,FSBKsZz4hJiBkHjfsqcEwH,BPSK,50,Unknown,null,null,2400600000,2019-06-01T15:30:52.339582Z,null,null,inactive
400.0,0,false,null,false,https://amsat-dl.org/wp-content/uploads/2019/01/tlmspec.txt,13cm General Beacon,Transmitter,26609,MvCrLTzaQbwhn79kuQTePA,BPSK,50,Unknown,null,null,2400200000,2019-06-01T15:30:52.342324Z,null,null,inactive
400.0,0,false,null,false,https://amsat-dl.org/wp-content/uploads/2019/01/tlmspec.txt,70cm Engineering Beacon,Transmitter,26609,XSp7QrKrDsgXMKAUemAcAJ,BPSK,50,Unknown,null,null,435850000,2019-06-01T15:30:52.344877Z,null,null,inactive
400.0,0,false,null,false,https://amsat-dl.org/wp-content/uploads/2019/01/tlmspec.txt,70cm General Beacon,Transmitter,26609,Yf75mfr3eS2ozbFyh5UME4,BPSK,50,Unknown,null,null,435450000,2019-06-01T15:30:52.347615Z,null,null,inactive
400.0,0,false,null,false,https://amsat-dl.org/wp-content/uploads/2019/01/tlmspec.txt,2m Middle Beacon,Transmitter,26609,53cbTqAuEwT5pWwLTJvsZj,BPSK,50,Unknown,null,null,145898000,2019-06-01T15:30:52.350167Z,null,null,inactive
4800.0,5718,true,null,false,https://network.satnogs.org/observations/731516/,4k8 MSK TLM,Transmitter,39430,xAU7UCMqYdVNPDtbej2aeJ,MSK,81,Unknown,null,null,437250000,2019-06-08T12:49:36.955504Z,null,null,active
9600.0,null,false,null,false,http://www.satview.org/spacejunk.php?versao=classica&sat_id=42713U,TLM GMSK,Transmitter,42713,vP22yFoTYZUf2QaSWkLFeS,GMSK,63,Unknown,null,null,437200000,2019-06-08T13:26:17Z,null,null,inactive
1200.0,-3828,true,null,false,https://twitter.com/pe0sat/status/1137274728496975872,AFSK1k2 TLM,Transmitter,43855,ovpmeNWQar69dTqXcZ4nMi,AFSK,49,Unknown,null,null,437560000,2019-06-08T13:59:32.607994Z,null,null,active
null,6861,true,null,false,https://network.satnogs.org/observations/721171/,TLM CW,Transmitter,42790,LVJfPNYASyQ3PUBvcpxLwn,CW,6,Unknown,null,null,437240000,2019-06-08T14:01:39.568225Z,null,null,active
9600.0,-10111,true,null,false,https://network.satnogs.org/observations/739847/,Mode 9600bps FSK,Transmitter,41789,LAx8UQA9zvxdCnUnYmGffC,FSK,72,Unknown,null,null,437650000,2019-06-12T15:25:48.028312Z,null,null,active
9600.0,2286,true,null,false,https://network.satnogs.org/observations/741062/,AX.25 GFSK9k6,Transmitter,43616,GyJY8KwQgLxtQuFHFpcmk5,GFSK,75,Unknown,null,null,437475000,2019-06-13T06:38:57Z,null,null,active
0.0,null,true,null,true,https://www.amsat.org/two-way-satellites/ao-7/,Mode U/V (B) Lin,Transponder,7530,uLfAhJaZJUWmA9Sik8yQ2m,CW,6,Unknown,145975000,432175000,145925000,2019-06-14T13:53:01.250431Z,432125000,CW,active
null,0,true,null,false,https://www.amsat.org/two-way-satellites/ao-7/,Mode V/A (A) TLM Beacon,Transmitter,7530,zs4j2L74uEoreuVZQWfGqX,CW,6,Unknown,null,null,29502000,2019-06-14T13:53:01.253436Z,null,null,active
0.0,13790,true,null,false,http://www.dk3wn.info/p/?p=14013,Mode U TLM Beacon,Transmitter,7530,epmfL93RZ2Vf5WKK4X2auf,CW,6,Unknown,null,null,435100000,2019-06-14T14:06:28.515162Z,null,null,active
0.0,-30827,true,null,false,https://network.satnogs.org/observations/735514/,Mode U/V (B) TLM Beacon,Transmitter,7530,YCcdJmZyt62cx8R8fv8mTe,CW,6,Unknown,null,null,145977500,2019-06-14T14:15:55.212058Z,null,null,active
null,null,false,null,false,Move drift to original transmitter,PE0SAT - CW Beacon,Transmitter,7530,fzWGFa9mewYwf6DWHhZ7BD,CW,6,Unknown,null,null,145972000,2019-06-14T14:15:55.215227Z,null,null,invalid
20.0,null,false,null,false,Move drift to original transmitter,Mode U/V Beacon (current),Transmitter,7530,m5KjkZrkhcRzdDhivtHrNA,CW,6,Unknown,null,null,145973500,2019-06-14T14:15:55.217324Z,null,null,invalid
null,21954,true,null,false,https://network.satnogs.org/observations/705490/,TLM,Transmitter,965,xVNv3Gze2CGndzY9FxTixE,FMN,7,Unknown,null,null,136650000,2019-06-14T14:17:52.676090Z,null,null,active
null,null,false,null,false,https://www.amsat.org/beaconclosed-satellites/uosat-2-uo-11/,FM Beacon,Transmitter,14781,zzRKwziuZsPKDkFUHg7ooQ,FM,1,Unknown,null,null,2401500000,2019-06-15T10:55:45.926565Z,null,null,inactive
4800.0,null,false,null,false,https://www.amsat.org/beaconclosed-satellites/uosat-2-uo-11/,4k8 PSK Payload,Transmitter,14781,jaeiRatPxdEWT3Yn4wc7nV,PSK,74,Unknown,null,null,435025000,2019-06-15T10:55:45.928704Z,null,null,inactive
1200.0,null,false,null,false,https://www.amsat.org/beaconclosed-satellites/uosat-2-uo-11/,1k2 AFSK Payload,Transmitter,14781,93JneXA5yT3kbdK64pnBm3,AFSK,49,Unknown,null,null,435025000,2019-06-15T10:55:45.931325Z,null,null,inactive
1200.0,null,true,null,false,https://www.amsat.org/beaconclosed-satellites/uosat-2-uo-11/,1k2 AFSK TLM,Transmitter,14781,aBPWui23BqUhVc62nySNuQ,AFSK,49,Unknown,null,null,145825000,2019-06-15T10:55:45.933902Z,null,null,active
null,null,false,null,false,http://www.dk3wn.info/p/?p=16264,APT,Transmitter,15427,3pTb6ZFLATPHT3cBbkRqYC,APT,44,Unknown,null,null,137500000,2019-06-15T13:38:17.241257Z,null,null,inactive
null,null,false,null,false,https://nssdc.gsfc.nasa.gov/spacewarn/spx501-catiradiobeacon.html,APT,Transmitter,15427,4tQFwBvr765Cx9xv8YXW92,APT,44,Unknown,null,null,137620000,2019-06-15T13:38:17.257040Z,null,null,inactive
null,null,false,null,false,https://nssdc.gsfc.nasa.gov/spacewarn/spx501-catiradiobeacon.html,Beacon,Transmitter,15427,jXX6xyCpeAhHhoUjZJPRLm,FM,1,Unknown,null,null,137770000,2019-06-15T13:38:17.259756Z,null,null,inactive
null,null,true,null,false,https://sdrsatellitesounds.wordpress.com/noaa-9/,Beacon,Transmitter,15427,F8aCi2iTe83XT9TnBwrth4,FM,1,Unknown,null,null,136770000,2019-06-15T13:38:17.262728Z,null,null,active
1200.0,null,true,null,false,https://www.jamsat.or.jp/ml/news/199705/msg00005.html,BPSK 1k2 Transceiver,Transceiver,20442,Z2ViCYEPTmBkKPkMKFgnJg,BPSK,50,Unknown,null,null,437150000,2019-06-15T15:10:02.126225Z,145840000,BPSK,active
1200.0,null,false,null,false,https://web.archive.org/web/20140205050357/http://www.amsat.org/amsat-new/satellites/sat_summary/io26.php,Mode JD,Transmitter,22826,DPbU8Gqv7mD3n6YFTrMFYa,BPSK,50,Unknown,null,null,437822000,2019-06-15T17:06:53.978141Z,null,null,inactive
1200.0,0,false,null,false,https://web.archive.org/web/20140205050357/http://www.amsat.org/amsat-new/satellites/sat_summary/io26.php,1k2 BPSK TLM,Transmitter,22826,QGvTCQfY3a4iLd7vrKxxjf,BPSK,50,Unknown,null,null,435867000,2019-06-15T17:34:26.280848Z,null,null,inactive
0.0,-4579,true,null,false,https://en.wikipedia.org/wiki/Saudi-OSCAR_50,Mode V/U FM Voice CTCSS 67.0 Hz,Transceiver,27607,Y9P45XRJH8yAsbDDe4qHnE,FM,1,Unknown,null,null,436795000,2019-06-15T17:55:11.883783Z,145850000,FM,active
null,null,false,null,false,Moved drift to original transmitter,Freq drift downlink 2,Transmitter,27607,hw5xydfEVYh6Y33SA63MEe,FM,1,Unknown,null,null,436790000,2019-06-15T18:12:18.202635Z,null,null,invalid
null,null,false,null,false,Moved drift to original transmitter,PE0SAT - Mode V/U FM Voice,Transmitter,27607,DQGsM3wEZkDtTKxLMK3gqg,FM,1,Unknown,null,null,436793300,2019-06-15T18:12:18.211077Z,null,null,invalid
null,null,false,null,false,Moved drift to original transmitter,Freq drift downlink,Transceiver,27607,BqpECGKvLsn7idjEFTBg55,FM,1,Unknown,null,null,436788000,2019-06-15T18:12:18.214041Z,145850000,FM,invalid
9600.0,null,false,null,false,Moved drift to original transmitter,PE0SAT - 9k6 AFSK,Transmitter,39090,gARcXTNSbfooFar8WeS3yP,FSK,72,Unknown,null,null,437567800,2019-06-15T18:44:52.510964Z,null,null,invalid
9600.0,-457,true,null,false,https://en.wikipedia.org/wiki/STRaND-1,UHF 9k6 FSK TLM,Transmitter,39090,p7t87ZPTo5NTCxpY5P2bm5,FSK,72,Unknown,null,null,437568000,2019-06-15T18:44:52.514031Z,null,null,active
null,null,true,null,false,https://web.archive.org/web/20080905035922/http://www.amsat.org/amsat/sats/n7hpr/rs15.html,Mode H TLM,Transmitter,23439,Ge5Tjswy2cxH9kMr7pUCzP,CW,6,Unknown,null,null,29398700,2019-06-15T20:03:07.245268Z,null,null,active
0.0,0,true,null,false,https://web.archive.org/web/20080905035922/http://www.amsat.org/amsat/sats/n7hpr/rs15.html,Mode H TLM,Transmitter,23439,ybJ86zjXzQxDReZ5skY56B,CW,6,Unknown,null,null,29352500,2019-06-15T20:03:07.247325Z,null,null,active
null,null,false,null,false,http://weebau.com/satellite/R/rs%2015.htm,Mode H/V Transponder,Transponder,23439,gwjfrzSjLGpoukyoPnpXfb,CW,6,Unknown,29394000,145898000,29354000,2019-06-15T20:05:19.587867Z,145858000,CW,inactive
null,null,true,null,false,https://www.amsat.org/two-way-satellites/fo-29-jas-2/,Mode U Digitalker,Transmitter,24278,J69tNga2yUACngU6T85Buk,FM,1,Unknown,null,null,435910000,2019-06-15T20:14:54.189909Z,null,null,active
null,null,true,null,true,https://www.amsat.org/two-way-satellites/fo-29-jas-2/,Mode V/U Linear Transponder,Transponder,24278,t2ffeMh8FNf979UMF7kGaV,USB,9,Unknown,435900000,146000000,435800000,2019-06-15T20:14:54.191666Z,145900000,LSB,active
400.0,null,false,null,false,https://www.satelliteconferences.noaa.gov/2015/doc/presentation/Session%204/4.3e_NSC2015_Session_4.3e_Sarthou.pdf,ARGOS-3 A-DCS 465.9875MHz,Transmitter,25338,vU9K35sbMk6niku5JQK9R5,BPSK,50,Unknown,null,null,465987500,2019-06-15T22:34:13.887598Z,null,null,invalid
null,null,false,null,false,https://sourceforge.net/p/gpredict/bugs/58/,APT,Transmitter,25338,KFp27qwcDBzZSMcJyeAzx6,APT,44,Unknown,null,null,137500000,2019-06-15T22:34:13.889624Z,null,null,inactive
null,null,true,null,false,https://sourceforge.net/p/gpredict/bugs/58/,APT,Transmitter,25338,mjsHcYajEgbiS9cbKfecGo,APT,44,Unknown,null,null,137620000,2019-06-15T22:34:13.891380Z,null,null,active
null,null,true,null,false,https://www.ospo.noaa.gov/Operations/POES/status.html#noaa15,HRPT,Transmitter,25338,bCF8tHeNaNM5QeEMy8Y8hn,HRPT,45,Unknown,null,null,1702500000,2019-06-15T22:34:13.892990Z,null,null,active
2400.0,null,true,null,false,https://www.cpc.ncep.noaa.gov/products/stratosphere/strat_a_f/NOAA-K.pdf,SARSAT L-Band,Transmitter,25338,BeG2GstNLjwGabsMwHEnJJ,FM,1,Unknown,null,null,1544500000,2019-06-15T22:55:52.348572Z,null,null,active
8.0,null,true,null,false,https://www.cpc.ncep.noaa.gov/products/stratosphere/strat_a_f/NOAA-K.pdf,TLM and Payload Beacon,Transmitter,25338,ejScA6SpoPy4SW8wyt6Cnd,PSK,74,Unknown,null,null,137770000,2019-06-15T22:55:52.350292Z,null,null,active
1200.0,-15316,true,null,false,https://www.pe0sat.vgnet.nl/satellite/cube-nano-picosats/cubebug-1/,AFSK 1200,Transmitter,39153,MTMEfksHRarmn9mxBJuEF4,AFSK,49,Unknown,null,null,437445000,2019-06-16T05:42:23.053632Z,null,null,active
1200.0,null,false,null,false,Moved to original transmitter entry,PE0SAT - 1k2 AFSK TLM,Transmitter,39153,H9TS3AzVUNiR9vsJUPf4b5,AFSK,49,Unknown,null,null,437437500,2019-06-16T05:43:31.018386Z,null,null,invalid
